CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,C6H6(GT)
0.12012012012012008,0.32322466515036646,0.42723004694835676,0.08217168011738811,0.2833384192859323,0.4055415617128464,0.5002667615152054,0.2693461307738452,0.6447058823529411,0.1741548994437313,0.35824122602182895,2004-05-28 14:00:00,13.5
0.13213213213213207,0.3199393479909021,0.42765685019206146,0.08608461726583516,0.2859322551113824,0.41183879093199,0.4911968699982217,0.2714457108578284,0.6376470588235293,0.17201540436456997,0.3466175427671976,2004-05-28 15:00:00,12.3
0.15615615615615608,0.31892848117260547,0.42082799829278705,0.09048667155783811,0.28272810497406164,0.40302267002518893,0.5061355148497244,0.271745650869826,0.5992156862745097,0.237056054771074,0.37870375175133614,2004-05-28 16:00:00,12.2
0.1711711711711711,0.35683598685873136,0.43213828425096035,0.09244314013206163,0.2615196826365579,0.40176322418136023,0.5489951982927264,0.31493701259748047,0.5356862745098039,0.36200256739409487,0.45577984190407006,2004-05-28 17:00:00,12.5
0.1741741741741741,0.37225170583775574,0.4263764404609476,0.08779652726828074,0.2514494964906927,0.3841309823677582,0.5703361195091587,0.3372825434913017,0.48941176470588227,0.45143346170303805,0.5069793990970888,2004-05-28 18:00:00,13.9
0.1651651651651651,0.35531968663128627,0.41037131882202305,0.09122034727317194,0.2624351541043638,0.40176322418136023,0.5507736083940957,0.33413317336532694,0.46274509803921543,0.4779632006846383,0.49412761835573304,2004-05-28 19:00:00,11.4
0.12612612612612606,0.3047763457164518,0.3557405036278276,0.08217168011738811,0.2970704913030211,0.3866498740554156,0.5048906277787659,0.2946910617876424,0.45098039215686253,0.475823705605477,0.47478940722674823,2004-05-28 20:00:00,10.4
0.10210210210210202,0.27419762446297696,0.31924882629107987,0.078503301540719,0.324839792493134,0.37783375314861467,0.4757247021163081,0.26514697060587883,0.4329411764705881,0.48737697903294813,0.45963710584124673,2004-05-28 21:00:00,7.0
0.10810810810810803,0.27697750821329287,0.32607767819035427,0.07385668867693813,0.32148306377784563,0.36523929471032746,0.48034856837986845,0.27009598080383923,0.4282352941176469,0.48652118100128344,0.45207825229619625,2004-05-28 22:00:00,7.0
0.13513513513513506,0.2941622441243365,0.344857020913359,0.08217168011738811,0.3121757705218188,0.3866498740554156,0.4887070958563045,0.27714457108578283,0.42274509803921545,0.4809584937954641,0.4390880943732378,2004-05-28 23:00:00,11.3
0.13813813813813808,0.2843062926459438,0.34314980793854033,0.08119344583027635,0.31354897772352763,0.3954659949622166,0.4821269784812378,0.27219556088782243,0.412549019607843,0.4890885750962772,0.4319789666683963,2004-05-29 00:00:00,9.2
0.09609609609609601,0.23376295173110934,0.28830559112249254,0.06725360723893373,0.3506255721696674,0.36397984886649876,0.4394451360483728,0.22555488902219556,0.39999999999999974,0.5079161317928967,0.4302146576029612,2004-05-29 01:00:00,6.8
0.05105105105105099,0.18170331058882988,0.23047375160051214,0.05086818292981169,0.3953310955141899,0.3198992443324937,0.40316556998043757,0.17366526694661066,0.3890196078431371,0.5271715875053485,0.43152924082818733,2004-05-29 02:00:00,5.1
0.027027027027026966,0.15971695729087693,0.2044387537345284,0.03888481291269259,0.4087580103753433,0.2644836272040303,0.38680419704783925,0.15221955608878224,0.38274509803921547,0.5408643560119809,0.4331378755643194,2004-05-29 03:00:00,3.4
0.018018018018018014,0.12079858478645428,0.15706359368331202,0.02592320860846173,0.46704302715898705,0.19521410579345091,0.35123599502045183,0.12117576484703059,0.38039215686274486,0.5335900727428324,0.42390119869233567,2004-05-29 04:00:00,4.3
0.012012012012011956,0.10159211523881723,0.13700384122919335,0.018586451455123505,0.5106805004577358,0.146095717884131,0.3311399608749778,0.10527894421115776,0.38039215686274486,0.5134788189987162,0.407088371127601,2004-05-29 05:00:00,1.5
0.018018018018017962,0.09855951478392716,0.1340162185232608,0.028368794326241134,0.5280744583460483,0.17254408060453402,0.3202916592566247,0.09598080383923215,0.38588235294117623,0.47924689773213497,0.3865566568072924,2004-05-29 06:00:00,2.0
0.027027027027026973,0.12509476876421527,0.16965428937259924,0.042797750061139644,0.48855660665242606,0.23299748110831237,0.3339854170371687,0.11067786442711454,0.39529411764705863,0.446726572528883,0.3711794925016864,2004-05-29 07:00:00,4.0
0.03903903903903898,0.1450593884255748,0.19782330345710625,0.050623624358033754,0.4485810192249009,0.26196473551637284,0.34341099057442653,0.12432513497300539,0.4054901960784311,0.41934103551561824,0.359849860757961,2004-05-29 08:00:00,4.0
0.045045045045044974,0.15036643922163245,0.19953051643192493,0.04768892149669846,0.45407384803173634,0.24433249370277077,0.33967632936155084,0.11877624475104977,0.4243137254901959,0.388104407359863,0.354418556380053,2004-05-29 09:00:00,4.0
0.048048048048047985,0.15693707354056102,0.20550576184379,0.04768892149669846,0.45300579798596285,0.23551637279596982,0.34376667259470045,0.11682663467306538,0.4431372549019606,0.3611467693624304,0.35258505872381646,2004-05-29 10:00:00,4.2
0.06006006006005999,0.1703310588829921,0.22620571916346566,0.04988994864269993,0.43439121147390913,0.24307304785894207,0.3599502045171617,0.1258248350329934,0.4635294117647057,0.34060761660248173,0.35735907148911145,2004-05-29 11:00:00,4.5
0.06006006006005999,0.16578215820065706,0.23346137430644476,0.04866715578381022,0.4275251754653647,0.24055415617128462,0.36261781966921575,0.1256748650269946,0.47921568627450967,0.318356867779204,0.35280992164392083,2004-05-29 12:00:00,6.0
0.05105105105105099,0.154157189790245,0.22471190781049932,0.04426510149180729,0.4406469331705829,0.2279596977329975,0.35283656411168424,0.11937612477504499,0.4917647058823527,0.29910141206675217,0.34666943421029867,2004-05-29 13:00:00,4.8
0.03903903903903898,0.14126863785696225,0.2052923602219377,0.039129371484470536,0.4633811412877633,0.21410579345088163,0.3366530321892229,0.10677864427114576,0.5003921568627449,0.28112965340179713,0.3372770830090118,2004-05-29 14:00:00,3.8
0.03603603603603597,0.1465756886530199,0.2078531796841656,0.041330398630472,0.462618248397925,0.2279596977329975,0.34003201138182476,0.11247750449910014,0.508235294117647,0.2717158750534873,0.33527061387577184,2004-05-29 15:00:00,4.2
0.04204204204204198,0.1592115238817286,0.22769953051643194,0.04475421863536318,0.44202014037229176,0.2518891687657431,0.3553263382536013,0.12687462507498498,0.5105882352941176,0.26700898587933247,0.3321917215851105,2004-05-29 16:00:00,5.1
0.05105105105105099,0.17336365933788217,0.24562526675202734,0.05111274150158964,0.4218797680805616,0.2770780856423174,0.37239907522674726,0.14112177564487105,0.5066666666666666,0.269576379974326,0.3305311954058775,2004-05-29 17:00:00,5.6
0.063063063063063,0.18751579479403585,0.2646180110968843,0.05649303008070434,0.4041806530363138,0.29974811083123426,0.3844922639160591,0.15941811637672465,0.4901960784313723,0.2824133504492939,0.32622420562849186,2004-05-29 18:00:00,5.8
0.081081081081081,0.20368966388678283,0.2861715749039693,0.06872095866960137,0.38266707354287466,0.3413098236775819,0.39622977058509695,0.18851229754049187,0.47137254901960773,0.29525032092426184,0.31963399235466067,2004-05-29 19:00:00,7.0
0.08708708708708704,0.20419509729593116,0.29278702518139144,0.07238933724627049,0.37595361611229794,0.3664987405541562,0.39302863240263214,0.20980803839232154,0.4533333333333332,0.3110825845100556,0.31589780845138626,2004-05-29 20:00:00,7.9
0.09609609609609601,0.21278746525145303,0.30601792573623554,0.07336757153338225,0.359627708269759,0.3664987405541562,0.40618886715276553,0.22195560887822435,0.43607843137254887,0.3311938382541719,0.31603618563298913,2004-05-29 21:00:00,6.5
0.14114114114114107,0.2451352034369471,0.35147247119078107,0.07801418439716312,0.3277387854745194,0.3664987405541562,0.44958207362617825,0.24385122975404916,0.4219607843137253,0.35258878904578517,0.32063722692128066,2004-05-29 22:00:00,8.5
0.19219219219219214,0.2789992418498863,0.41037131882202305,0.08926387869894839,0.28654256942325307,0.39420654911838793,0.49297528009959096,0.289742051589682,0.40941176470588214,0.37141634574240473,0.3235950391780395,2004-05-29 23:00:00,13.7
0.2012012012012011,0.27925195855446033,0.4161331626120359,0.09048667155783811,0.28257552639609396,0.41183879093199,0.49261959807931716,0.30923815236952606,0.3960784313725488,0.3919554985023533,0.3267431200595021,2004-05-30 00:00:00,13.8
0.13813813813813808,0.22971948445792262,0.35830132309005547,0.07067742724382489,0.3101922490082393,0.3664987405541562,0.44460252534234407,0.29094181163767247,0.3976470588235292,0.4082156611039793,0.34267379309151913,2004-05-30 01:00:00,9.1
0.06606606606606599,0.1781652767247915,0.29684165599658563,0.049400831499144045,0.3373512358864815,0.3047858942065491,0.4029877289703006,0.2408518296340732,0.3921568627450978,0.43132220795892157,0.35526611661736973,2004-05-30 02:00:00,6.5
0.027027027027026966,0.14253222137983318,0.2603499786598379,0.03374908290535584,0.35001525785779686,0.23929471032745592,0.37897919260181406,0.21385722855428912,0.38588235294117623,0.45699614890885737,0.36815249165412617,2004-05-30 03:00:00,6.2
0.012012012012011956,0.12029315137730595,0.2232180964575331,0.02494497432134997,0.3794629234055539,0.19017632241813603,0.35443713320291664,0.17801439712057587,0.3701960784313723,0.47924689773213497,0.36694169131510207,2004-05-30 04:00:00,5.2
0.006006006006005952,0.10765731614859736,0.18544600938967137,0.017852775739789682,0.41150442477876115,0.15113350125944586,0.3370087142094968,0.1577684463107379,0.36627450980392134,0.4912280701754384,0.3712140867970871,2004-05-30 05:00:00,3.1
0.003003003003002949,0.11094263330806159,0.16752027315407603,0.019075568598679385,0.43439121147390913,0.15869017632241814,0.3332740529966211,0.14967006598680266,0.37882352941176456,0.4762516046213093,0.374673516337156,2004-05-30 06:00:00,2.9
0.009009009009008955,0.1165024008086934,0.1619718309859155,0.02763511861090731,0.4566676838571865,0.19647355163727961,0.3284723457229238,0.14502099580083982,0.40235294117647036,0.4360290971330765,0.3687751889713386,2004-05-30 07:00:00,3.6
0.015015015015014961,0.12408390194591862,0.16367904396073413,0.032526290046466136,0.4743667989014344,0.21536523929471033,0.3194024542059399,0.13167366526694663,0.43921568627450963,0.36884895164741116,0.35216992717900814,2004-05-30 08:00:00,2.7
0.021021021021020964,0.12812736921910534,0.1649594536918481,0.03497187576424554,0.4880988709185231,0.21914357682619648,0.3085541525875867,0.10902819436112778,0.4933333333333331,0.2905434317501069,0.3340771106844481,2004-05-30 09:00:00,3.0
0.021021021021020964,0.13570887035633056,0.17819035424669227,0.033504524333577895,0.4795544705523346,0.21536523929471033,0.3124666548105994,0.10287942411517693,0.5505882352941175,0.22635857937526743,0.3239063878366457,2004-05-30 10:00:00,3.7
0.021021021021020964,0.1410159211523882,0.19227486128894578,0.033504524333577895,0.4653646628013428,0.21410579345088163,0.31780188511470747,0.10527894421115776,0.6031372549019607,0.17843388960205392,0.3185269749018387,2004-05-30 11:00:00,3.8
0.012012012012011956,0.12256760171847353,0.17733674775928293,0.02763511861090731,0.4880988709185231,0.18513853904282115,0.30321892228347863,0.09373125374925013,0.6313725490196077,0.15147625160462136,0.30870219500804313,2004-05-30 12:00:00,4.2
0.006006006006005952,0.10993176648976494,0.1645326504481434,0.024455857177794083,0.5090021361000916,0.1624685138539043,0.28916948248266044,0.08518296340731853,0.6494117647058822,0.13264869490800174,0.29738986041201804,2004-05-30 13:00:00,2.6
0.003003003003002949,0.10563558251200394,0.1653862569355527,0.021765712888236734,0.5181568507781508,0.146095717884131,0.2815223190467722,0.08053389322135572,0.6752941176470587,0.10825845100556271,0.28016190130247515,2004-05-30 14:00:00,2.8
0.018018018018017962,0.14126863785696225,0.20657276995305168,0.0293470286133529,0.47574000610314326,0.19143576826196476,0.30962119864840837,0.10437912417516497,0.6847058823529412,0.09713307659392385,0.27083873869198966,2004-05-30 15:00:00,4.2
0.03003003003002997,0.16932019206469545,0.23580879214682032,0.035216434336023485,0.43622215440952095,0.23803526448362722,0.3316734839053886,0.12822435512897418,0.6996078431372548,0.08771929824561404,0.2683306522754398,2004-05-30 16:00:00,6.2
0.05105105105105099,0.2067222643416729,0.2703798548868972,0.04573245292247494,0.3941104668904486,0.2934508816120907,0.3656411168415437,0.16181763647270547,0.6776470588235294,0.10740265297389819,0.28197810181101135,2004-05-30 17:00:00,5.2
0.06606606606606599,0.2264341672984584,0.2940674349125053,0.051601858645145514,0.36679890143423877,0.3161209068010076,0.39018317624044113,0.18431313737252553,0.6549019607843137,0.13649978605049212,0.3052946569110754,2004-05-30 18:00:00,7.7
0.09009009009009003,0.25954005559767496,0.3380281690140845,0.06358522866226461,0.32819652120842235,0.35390428211586905,0.4349991107949494,0.22825434913017395,0.6023529411764705,0.18228498074454424,0.32186532440800514,2004-05-30 19:00:00,8.8
0.10810810810810806,0.26813242355319683,0.35638070849338455,0.07410124724871607,0.31156545620994813,0.40176322418136023,0.45740707807220354,0.263497300539892,0.5584313725490194,0.22721437740693196,0.3364987113624963,2004-05-30 20:00:00,10.1
0.11111111111111105,0.26459438968915844,0.353393085787452,0.0809488872584984,0.31141287763198044,0.42947103274559195,0.45900764716343595,0.28464307138572287,0.5184313725490195,0.26914848095849375,0.34225866154671086,2004-05-30 21:00:00,9.8
0.08408408408408402,0.22744503411675515,0.31156636790439607,0.06431890437759843,0.34116570033567295,0.3677581863979849,0.4262849012982394,0.24250149970005996,0.4901960784313724,0.31193838254172007,0.357186100012108,2004-05-30 22:00:00,8.4
0.04504504504504499,0.18675764468031325,0.25970977379428084,0.037172902910247003,0.37473298748855666,0.24181360201511337,0.38715987906811317,0.18071385722855432,0.4666666666666665,0.3538724860932819,0.37334163596422953,2004-05-30 23:00:00,5.4
0.018018018018017962,0.15617892342683853,0.22449850618864708,0.015162631450232332,0.3843454379005189,0.15239294710327456,0.3699093010848303,0.14832033593281346,0.44627450980392136,0.3949507916131792,0.38889177174683887,2004-05-31 00:00:00,4.3
0.015015015015014961,0.12610563558251192,0.1826717883055911,0.004891171435558816,0.4060115959719256,0.0818639798488665,0.3483905388582607,0.1340731853629274,0.4329411764705881,0.41848523748395355,0.3952052306574646,2004-05-31 01:00:00,4.8
0.018018018018018014,0.10133939853424306,0.14233888177550152,0.0019564685742235258,0.4377479401891976,0.0566750629722922,0.33131780188511467,0.1279244151169766,0.4196078431372547,0.4403080872913991,0.397038728313701,2004-05-31 02:00:00,2.1
0.018018018018018014,0.07126611068991656,0.09475032010243278,0.0,0.4902349710100702,0.03904282115869018,0.302151876222657,0.09988002399520095,0.41176470588235287,0.4497218656397089,0.3949976648850605,2004-05-31 03:00:00,1.4
0.018018018018018014,0.07278241091736165,0.09923175416133162,0.010760577158229397,0.4873359780286849,0.10075566750629725,0.30802062955717596,0.10977804439112178,0.38588235294117623,0.49251176722293516,0.3962603566671855,2004-05-31 04:00:00,1.3
0.02402402402402397,0.11599696739954507,0.16218523260776785,0.02983614575690878,0.4278303326213,0.16624685138539044,0.35603770229414916,0.15266946610677862,0.36784313725490175,0.5228925973470258,0.3976787227786138,2004-05-31 05:00:00,2.3
0.063063063063063,0.21000758150113724,0.28915919760990183,0.06603081438004402,0.32911199267622826,0.23047858942065497,0.45331673483905394,0.247750449910018,0.3576470588235292,0.5464270432178004,0.40326570148582497,2004-05-31 06:00:00,6.5
0.1621621621621621,0.33308061662875915,0.4513444302176697,0.11494252873563218,0.23405553860238024,0.3211586901763225,0.595767383958741,0.3690761847630474,0.3803921568627449,0.5190415062045354,0.4114991437911888,2004-05-31 07:00:00,14.2
0.21321321321321315,0.40030326004548894,0.5268886043533931,0.14697970163854246,0.1972841013121758,0.4181360201511335,0.6622799217499558,0.4422615476904619,0.4141176470588233,0.48267008985879317,0.42703198242609786,2004-05-31 08:00:00,22.7
0.21321321321321315,0.40106141015921143,0.5262483994878362,0.1455123502078748,0.20262435154104366,0.46599496221662473,0.6603236706384494,0.4467606478704259,0.4784313725490195,0.4073598630723147,0.4401086260875581,2004-05-31 09:00:00,16.3
0.14714714714714708,0.34849633560778365,0.4622279129321383,0.12007825874296894,0.23436069575831556,0.4584382871536524,0.5826071492086076,0.37957408518296337,0.5537254901960784,0.3217800599058621,0.440160517530659,2004-05-31 10:00:00,14.1
0.12312312312312307,0.3088198129896386,0.44088775074690567,0.09904622157006603,0.2525175465364663,0.43702770780856426,0.5427707629379337,0.3111877624475105,0.6274509803921569,0.23277706461275138,0.423070935602719,2004-05-31 11:00:00,12.6
0.12012012012012005,0.29593126105635587,0.44131455399061037,0.0880410858400587,0.25617943240769003,0.43450881612090686,0.5304997332384849,0.2654469106178764,0.6690196078431372,0.1946940522036799,0.4222233753654021,2004-05-31 12:00:00,13.1
0.11711711711711706,0.3027546120798585,0.4500640204865557,0.08314991440449987,0.2523649679584986,0.4319899244332494,0.5393917837453317,0.2511997600479904,0.6815686274509803,0.19554985023534444,0.4410772663587774,2004-05-31 13:00:00,14.2
0.11111111111111105,0.2997220116249684,0.4428083653435766,0.08021521154316458,0.25419591089411053,0.42065491183879095,0.5321003023297173,0.2473005398920216,0.6847058823529412,0.19811724433033806,0.44894746856243384,2004-05-31 14:00:00,13.8
0.12012012012012005,0.3108415466262319,0.4532650448143406,0.08853020298361457,0.24870308208727496,0.4319899244332494,0.5466832651609461,0.2670965806838632,0.6627450980392157,0.22122379118528024,0.4560047048241743,2004-05-31 15:00:00,12.1
0.1711711711711711,0.3424311346980035,0.5014938113529662,0.11225238444607484,0.22963075984131828,0.4798488664987406,0.5890094255735372,0.3135872825434913,0.6345098039215685,0.2468977321352161,0.4558144361994707,2004-05-31 16:00:00,15.7
0.24024024024024013,0.40232499368208235,0.5815194195475886,0.13964294448520423,0.19392737259688744,0.5428211586901764,0.670282767206118,0.4032693461307738,0.5976470588235293,0.2948224219084296,0.47890612837943014,2004-05-31 17:00:00,21.4
0.25825825825825816,0.40737932777356584,0.5874946649594537,0.14111029591587188,0.18889227952395485,0.5277078085642318,0.6800640227636494,0.42321535692861423,0.5694117647058823,0.3286264441591784,0.484475809938941,2004-05-31 18:00:00,25.0
0.2012012012012011,0.3629011877685115,0.516431924882629,0.1107850330154072,0.21406774488861766,0.44836272040302266,0.6347145651787303,0.38707258548290335,0.528627450980392,0.3915275994865211,0.4979156937021083,2004-05-31 19:00:00,16.6
0.12012012012012005,0.3103361132170837,0.3988476312419975,0.07434580582049401,0.2583155324992371,0.3324937027707809,0.5637560021340922,0.30578884223155367,0.47607843137254874,0.5378690629011552,0.5620016259318836,2004-05-31 20:00:00,10.7
0.060060060060060004,0.2754612079858478,0.30964575330772515,0.05086818292981169,0.29935916997253587,0.2594458438287154,0.5237417748532813,0.24460107978404322,0.4219607843137253,0.7257167308515187,0.6457544150969503,2004-05-31 21:00:00,7.5
0.04504504504504499,0.2747030578721253,0.273580879214682,0.04206407434580582,0.3118706133658834,0.2128463476070529,0.5166281344478039,0.21730653869226152,0.39137254901960766,0.8686350021394946,0.717848926711985,2004-05-31 22:00:00,5.3
0.03003003003002997,0.24614607025524388,0.24626547161758428,0.03423820004891172,0.32834909978639004,0.18261964735516373,0.49724346434287753,0.19631073785242953,0.38588235294117634,0.8981600342319208,0.7331396052790893,2004-05-31 23:00:00,6.5
0.027027027027026966,0.2067222643416729,0.21702944942381558,0.02372218146246026,0.3545926151968264,0.1385390428211587,0.47127867686288466,0.17096580683863227,0.40156862745098026,0.8416773641420622,0.7183851382906957,2004-06-01 00:00:00,4.7
0.018018018018018014,0.15314632297194847,0.16346564233888178,0.013206162876008806,0.40845285321940805,0.09697732997481108,0.43891161301796194,0.1399220155968806,0.4031372549019607,0.8249893025246039,0.7079376610796878,2004-06-01 01:00:00,2.9
0.018018018018018014,0.11220621683093251,0.1111822449850619,0.006358522866226462,0.47589258468111084,0.0730478589420655,0.4083229592744088,0.10497900419916016,0.392941176470588,0.8314077877620879,0.6911594278103539,2004-06-01 02:00:00,2.0
0.018018018018018014,0.1003285317159463,0.0866410584720444,0.006113964294448521,0.5067134574305768,0.0743073047858942,0.39907522674728796,0.09628074385122974,0.368627450980392,0.8908857509627724,0.6889972843478108,2004-06-01 03:00:00,1.1
0.012012012012011956,0.11271165024008084,0.09304310712761416,0.011249694301785277,0.49649069270674406,0.09319899244332494,0.40280988796016365,0.10197960407918415,0.35921568627450967,0.9118528027385534,0.6862989293065572,2004-06-01 04:00:00,1.3
0.012012012012011956,0.16957290876926961,0.15941101152368758,0.033015407190022016,0.4140982606042113,0.14231738035264485,0.4497599146363152,0.15401919616076787,0.35921568627450967,0.9178433889602048,0.6916264507982631,2004-06-01 05:00:00,2.4
0.045045045045044974,0.28127369219105386,0.27422108408023904,0.07556859867938372,0.3108025633201099,0.23047858942065497,0.5363684865730038,0.2494001199760048,0.36235294117647043,0.9118528027385534,0.6942902115441161,2004-06-01 06:00:00,6.1
0.12312312312312307,0.3972706595905989,0.41720017072129745,0.12374663731963804,0.21910283796155025,0.3047858942065491,0.6546327583140674,0.3594781043791242,0.364705882352941,0.9054343175010692,0.6937367028177052,2004-06-01 07:00:00,12.5
0.1831831831831831,0.45135203436947186,0.48975672215108834,0.15309366593299095,0.18416234360695757,0.35264483627204035,0.7046060821625468,0.43041391721655664,0.3741176470588234,0.8699186991869916,0.6836005742653034,2004-06-01 08:00:00,19.5
0.19519519519519513,0.4404852160727823,0.4863422962014511,0.15822939594032773,0.19469026548672566,0.34634760705289674,0.6953583496354261,0.44601079784043185,0.39529411764705863,0.80915703893881,0.6758341549478488,2004-06-01 09:00:00,15.2
0.16216216216216206,0.40510487743239826,0.43939393939393934,0.1496698459280998,0.2165090021361001,0.32871536523929473,0.6464520718477682,0.4338632273545291,0.42117647058823515,0.737697903294822,0.6680331413349936,2004-06-01 10:00:00,12.0
0.15015015015015007,0.4202678797068486,0.44408877507469047,0.14086573734409394,0.21101617332926462,0.3110831234256927,0.6645918548817358,0.4481103779244151,0.4454901960784312,0.7013264869490797,0.6844481345026203,2004-06-01 11:00:00,12.4
0.1711711711711711,0.44073793277735657,0.4696969696969696,0.13621912448031304,0.20033567287152884,0.309823677581864,0.6928685754935089,0.4607078584283143,0.4799999999999998,0.6268720581942658,0.6755574005846433,2004-06-01 12:00:00,15.9
0.1711711711711711,0.4364417487995956,0.47759282970550576,0.12203472731719246,0.1981995727799817,0.2934508816120907,0.6891339142806332,0.45425914817036583,0.5215686274509803,0.5442875481386391,0.6633283171604999,2004-06-01 13:00:00,15.7
0.15915915915915907,0.4131918119787717,0.45347844643619295,0.11151870873074102,0.21132133048519988,0.27959697732997485,0.6581895785168062,0.4200659868026394,0.5450980392156862,0.48309798887462546,0.6410495909224567,2004-06-01 14:00:00,13.5
0.15915915915915907,0.41698256254738425,0.4624413145539906,0.10931768158473955,0.20735428745804094,0.28841309823677586,0.6603236706384494,0.42051589682063584,0.5513725490196077,0.4749679075738125,0.6431079514987977,2004-06-01 15:00:00,12.4
0.21921921921921914,0.46398786959818034,0.5160051216389245,0.12717045732452925,0.1855355508086665,0.3337531486146096,0.7166992708518587,0.45710857828434315,0.5356862745098039,0.5036371416345741,0.6495770847387264,2004-06-01 16:00:00,17.1
0.27927927927927915,0.5109931766489764,0.5644472897994024,0.13597456590853513,0.16646322856270981,0.3551637279596978,0.7686288458118444,0.48515296940611874,0.5231372549019608,0.5305947796320065,0.6578970127825919,2004-06-01 17:00:00,22.0
0.3483483483483482,0.567349001769017,0.6259069568928723,0.15187087307410127,0.14433933475740005,0.36272040302267006,0.8477680953227817,0.51874625074985,0.4972549019607841,0.6093281985451431,0.6935291370453011,2004-06-01 18:00:00,19.9
0.35135135135135126,0.5706343189284813,0.6126760563380282,0.15309366593299095,0.14754348489472077,0.33627204030226704,0.8401209318868932,0.5145470905818835,0.47607843137254874,0.6795036371416343,0.7246640029059206,2004-06-01 19:00:00,27.9
0.3093093093093092,0.539550164265858,0.586427656850192,0.14697970163854246,0.15578272810497404,0.3136020151133502,0.8120220522852573,0.5068986202759448,0.45725490196078417,0.7406931964056481,0.7482054209260891,2004-06-01 20:00:00,19.7
0.21321321321321315,0.450341167551175,0.48975672215108834,0.11958914159941307,0.19148611534940493,0.28085642317380355,0.7047839231726838,0.45455908818236346,0.44941176470588223,0.7454000855798029,0.7348174286060226,2004-06-01 21:00:00,15.7
0.1681681681681681,0.40384129390952733,0.4468629961587709,0.1066275372951822,0.21345743057674701,0.27204030226700254,0.6569446914458477,0.4157168566286743,0.4431372549019606,0.7381258023106545,0.7143203085811147,2004-06-01 22:00:00,12.0
0.12912912912912908,0.3510235026535253,0.39991463935125904,0.09097578870139399,0.2424473603906012,0.24685138539042822,0.6114173928507913,0.37102579484103176,0.4345098039215684,0.737697903294822,0.6959853320187499,2004-06-01 23:00:00,13.1
0.10510510510510504,0.30452362901187763,0.3634229620145113,0.0748349229640499,0.263198046994202,0.21410579345088163,0.5774497599146364,0.3371325734853029,0.42980392156862723,0.7355584082156609,0.6836870600038052,2004-06-02 00:00:00,9.2
0.06306306306306306,0.23275208491281268,0.2930004268032438,0.04426510149180729,0.3046994202014037,0.15994962216624686,0.529966210208074,0.28794241151769645,0.42117647058823515,0.7518185708172869,0.6800892532821335,2004-06-02 01:00:00,7.5
0.06306306306306306,0.1983826130907253,0.2554417413572343,0.03154805575935437,0.3236191638693927,0.13602015113350127,0.5080917659612307,0.2621475704859028,0.41333333333333316,0.763371844244758,0.6747790289381278,2004-06-02 02:00:00,4.9
0.06306306306306306,0.16451857467778613,0.20956039265898424,0.021765712888236734,0.36313701556301503,0.11335012594458438,0.4839053885826072,0.22645470905818837,0.40549019607843123,0.7693624304664097,0.6658882950201511,2004-06-02 03:00:00,5.2
0.06306306306306306,0.14051048774323976,0.17819035424669227,0.01662998288089998,0.39151663106499857,0.09445843828715367,0.467366174639872,0.2044091181763647,0.412549019607843,0.7466837826272998,0.6606818535623474,2004-06-02 04:00:00,3.2
0.06306306306306306,0.12231488501389937,0.14959453691848063,0.012227928588897043,0.42447360390601174,0.0743073047858942,0.4490485505957675,0.1819136172765447,0.42274509803921545,0.721009841677364,0.6573435040561809,2004-06-02 05:00:00,2.4
0.06306306306306306,0.1374778872883497,0.15834400341442595,0.01662998288089998,0.41348794629234065,0.07682619647355164,0.4570513960519296,0.1889622075584883,0.4290196078431371,0.7103123662815573,0.6600072648020339,2004-06-02 06:00:00,2.8
0.06306306306306306,0.18599949456659076,0.21020059752454118,0.029102470041574957,0.3652731156545621,0.10201511335012595,0.4965321003023298,0.22315536892621474,0.4352941176470587,0.7030380830124089,0.6645045232041236,2004-06-02 07:00:00,3.9
0.06306306306306306,0.24412433661865046,0.27016645326504485,0.046221570066030816,0.3130912419896247,0.14105793450881612,0.539036101725058,0.2681463707258548,0.45411764705882335,0.6683782627299955,0.6680331413349936,2004-06-02 08:00:00,6.9
0.06306306306306306,0.28556987616881474,0.3198890311566368,0.05551479579359257,0.2779981690570644,0.16750629722921917,0.572825893651076,0.29979004199160164,0.4901960784313724,0.5986307231493365,0.6659747807586528,2004-06-02 09:00:00,8.5
0.06306306306306306,0.3055344958301743,0.3361075544174136,0.06260699437515284,0.2720476045163259,0.19143576826196476,0.572470211630802,0.31058788242351526,0.5231372549019608,0.5323063756953357,0.6571532354314772,2004-06-02 10:00:00,8.9
0.06306306306306306,0.28910791003285313,0.32607767819035427,0.058938615798483744,0.2839487335978029,0.19143576826196476,0.5532633825360129,0.2855428914217157,0.5756862745098038,0.43902439024390233,0.6334561430820057,2004-06-02 11:00:00,8.8
0.06306306306306306,0.24690422036896637,0.2859581732821169,0.0467106872095867,0.31843149221849254,0.16624685138539044,0.5121821091943803,0.23065386922615477,0.6172549019607844,0.37227214377406925,0.6136855032605122,2004-06-02 12:00:00,7.4
0.06306306306306306,0.20242608036391202,0.24839948783610755,0.029591587185130844,0.35489777235276176,0.12594458438287154,0.4719900409034324,0.17111577684463108,0.6635294117647058,0.30466409927257165,0.5964056527078684,2004-06-02 13:00:00,4.7
